144,240,3020.0,256.0
145,347,4212.0,512.0
146,240,1640.0,128.0
147,310,4488.0,512.0
148,254,2484.0,256.0
149,286,2680.0,256.0
150,247,2680.0,256.0
151,159,1276.0,128.0
152,88,688.0,64.0
153,158,996.0,64.0
154,244,3100.0,256.0
155,254,1712.0,128.0
156,407,3212.0,256.0
157,144,1440.0,128.0
158,614,5296.0,512.0
159,417,5112.0,512.0
160,186,1248.0,128.0
161,171,1360.0,128.0
162,179,1356.0,128.0
163,279,3240.0,256.0
164,186,1236.0,128.0
165,671,6208.0,512.0
166,509,5284.0,512.0
167,250,2432.0,256.0
168,222,2268.0,256.0
169,333,3976.0,256.0
170,134,1388.0,128.0
171,465,5348.0,512.0
172,334,4484.0,512.0
173,558,6896.0,512.0
174,436,5096.0,512.0
175,334,3328.0,256.0
176,169,1320.0,128.0
177,362,3064.0,256.0
178,175,1592.0,128.0
179,200,1488.0,128.0
180,279,3412.0,256.0
181,358,3180.0,256.0
182,111,1108.0,128.0
183,241,2768.0,256.0
184,292,2740.0,256.0
185,269,2868.0,256.0
186,553,5948.0,512.0
187,436,3952.0,256.0
188,140,1376.0,128.0
189,280,3052.0,256.0
190,221,2368.0,256.0
191,495,5532.0,512.0
192,220,2856.0,256.0
193,399,3044.0,256.0
194,333,3008.0,256.0
195,542,5216.0,512.0
196,202,2360.0,256.0
197,169,1336.0,128.0
198,285,3284.0,256.0
199,331,3856.0,256.0
200,389,3036.0,256.0
201,350,2864.0,256.0
202,180,1416.0,128.0
203,374,2568.0,256.0
204,220,1516.0,128.0
205,235,2724.0,256.0
206,154,552.0,64.0
207,301,3120.0,256.0
208,247,1324.0,128.0
209,281,2488.0,256.0
210,274,2368.0,256.0
211,340,2676.0,256.0
212,258,2876.0,256.0
213,276,3068.0,256.0
214,471,5172.0,512.0
215,171,1520.0,128.0
216,336,2980.0,256.0
217,217,2388.0,256.0
218,131,1208.0,128.0
219,458,6632.0,512.0
220,87,588.0,64.0
221,306,3100.0,256.0
222,207,2300.0,256.0
223,153,1392.0,128.0
224,429,5208.0,512.0
225,422,5068.0,512.0
226,210,2404.0,256.0
227,347,3124.0,256.0
228,176,1704.0,128.0
229,284,2472.0,256.0
230,245,2956.0,256.0
231,327,3016.0,256.0
232,315,3104.0,256.0
233,230,1592.0,128.0
234,281,2948.0,256.0
235,128,1280.0,128.0
236,357,3180.0,256.0
237,313,2740.0,256.0
238,307,3680.0,256.0
239,349,3168.0,256.0
240,269,2992.0,256.0
241,335,3656.0,256.0
242,384,3328.0,256.0
243,269,3012.0,256.0
244,286,3040.0,256.0
245,212,1412.0,128.0
246,313,3072.0,256.0
247,348,3408.0,256.0
248,142,1412.0,128.0
249,368,3300.0,256.0
250,575,5328.0,512.0
251,340,2952.0,256.0
252,196,1980.0,256.0
253,344,3268.0,256.0
254,399,2608.0,256.0
255,194,2396.0,256.0
256,338,4032.0,256.0
257,301,2564.0,256.0
258,304,3144.0,256.0
259,263,2912.0,256.0
260,284,2392.0,256.0
261,349,2856.0,256.0
262,292,3160.0,256.0
263,407,2848.0,256.0
264,399,5104.0,512.0
265,270,2676.0,256.0
266,226,2228.0,256.0
267,313,2428.0,256.0
268,181,1520.0,128.0
269,272,1396.0,128.0
270,439,5064.0,512.0
271,636,6356.0,512.0
272,241,3020.0,256.0
273,299,3104.0,256.0
274,622,6824.0,512.0
275,271,2700.0,256.0
276,172,1316.0,128.0
277,225,2556.0,256.0
278,267,3076.0,256.0
279,279,3032.0,256.0
280,538,5540.0,512.0
281,306,3060.0,256.0
282,333,3228.0,256.0
283,155,1292.0,128.0
284,268,2980.0,256.0
285,152,1356.0,128.0
286,142,988.0,128.0
287,296,3028.0,256.0
288,268,2964.0,256.0
289,314,2328.0,256.0
290,322,2204.0,256.0
291,268,2908.0,256.0
292,351,4976.0,512.0
293,219,2648.0,256.0
294,345,5032.0,512.0
295,133,1276.0,128.0
296,259,3036.0,256.0
297,260,1356.0,128.0
298,323,3060.0,256.0
299,222,2280.0,256.0
300,198,2232.0,256.0
301,351,3188.0,256.0
302,321,2096.0,128.0
303,225,1604.0,128.0
304,257,2932.0,256.0
305,383,2784.0,256.0
306,208,1892.0,128.0
307,230,1380.0,128.0
308,269,3144.0,256.0
309,306,2972.0,256.0
310,217,1448.0,128.0
311,379,5056.0,512.0
312,206,1312.0,128.0
313,401,2768.0,256.0
314,147,1276.0,128.0
315,331,3136.0,256.0
316,129,1272.0,128.0
317,357,2900.0,256.0
318,373,5200.0,512.0
319,306,3036.0,256.0
320,245,3008.0,256.0
321,266,2956.0,256.0
322,286,3204.0,256.0
323,411,5256.0,512.0
324,429,5424.0,512.0
325,261,2972.0,256.0
326,271,1340.0,128.0
327,347,2940.0,256.0
328,294,2912.0,256.0
329,247,2340.0,256.0
330,498,6656.0,512.0
331,125,1296.0,128.0
332,282,2848.0,256.0
333,640,6240.0,512.0
334,300,1960.0,128.0
335,507,6676.0,512.0
336,252,2948.0,256.0
337,338,4724.0,512.0
338,680,5108.0,512.0
339,360,3296.0,256.0
340,338,2868.0,256.0
341,600,4072.0,256.0
342,282,3028.0,256.0
343,508,6268.0,512.0
344,142,1188.0,128.0
345,203,2248.0,256.0
346,114,784.0,64.0
347,275,2024.0,256.0
348,222,2148.0,256.0
349,210,1980.0,128.0
350,397,3208.0,256.0
351,502,6216.0,512.0
352,149,1124.0,128.0
353,382,3012.0,256.0
354,375,3352.0,256.0
355,345,2992.0,256.0
356,261,2288.0,256.0
357,191,2496.0,256.0
358,197,1760.0,128.0
359,274,3416.0,256.0
360,406,5080.0,512.0
361,483,6708.0,512.0
362,347,2680.0,256.0
363,400,3016.0,256.0
364,296,3264.0,256.0
365,415,2964.0,256.0
366,444,4764.0,512.0
367,452,6232.0,512.0
368,221,2268.0,256.0
369,577,5888.0,512.0
370,425,3600.0,256.0
371,587,3636.0,256.0
372,589,6816.0,512.0
373,207,1368.0,128.0
374,307,1804.0,128.0
375,478,5116.0,512.0
376,193,2208.0,256.0
377,393,5332.0,512.0
378,429,5240.0,512.0
379,177,1416.0,128.0
380,205,2268.0,256.0
381,172,1348.0,128.0
382,513,6276.0,512.0
383,251,2732.0,256.0
384,327,3008.0,256.0
385,442,6036.0,512.0
386,215,1636.0,128.0
387,362,3040.0,256.0
388,184,2108.0,256.0
389,296,3036.0,256.0
390,407,4980.0,512.0
391,297,2820.0,256.0
392,530,6844.0,512.0
393,331,2980.0,256.0
394,400,3116.0,256.0
395,290,1768.0,128.0
396,430,3004.0,256.0
397,477,3452.0,256.0
398,216,2292.0,256.0
399,297,2952.0,256.0
400,221,2612.0,256.0
401,383,3032.0,256.0
402,252,2980.0,256.0
403,139,1352.0,128.0
404,230,2360.0,256.0
405,335,4496.0,512.0
406,184,2352.0,256.0
407,205,1404.0,128.0
408,394,5220.0,512.0
409,461,5356.0,512.0
410,620,6288.0,512.0
411,364,3400.0,256.0
412,562,6252.0,512.0
413,399,3612.0,256.0
414,466,2356.0,256.0
415,216,2432.0,256.0
416,563,5820.0,512.0
417,540,5448.0,512.0
418,454,5212.0,512.0
419,292,3040.0,256.0
420,264,3204.0,256.0
421,302,2972.0,256.0
422,104,996.0,128.0
423,143,1448.0,128.0
424,320,3500.0,256.0
425,163,1268.0,128.0
426,161,1540.0,128.0
427,136,1276.0,128.0
428,230,1432.0,128.0
429,227,2308.0,256.0
430,320,3272.0,256.0
431,166,1116.0,128.0
432,333,2992.0,256.0
433,442,5876.0,512.0
434,450,5172.0,512.0
435,475,4092.0,256.0
436,267,2800.0,256.0
437,285,2940.0,256.0
438,520,6288.0,512.0
439,495,5944.0,512.0
440,294,3108.0,256.0
441,173,1436.0,128.0
442,424,3884.0,256.0
443,337,4224.0,512.0
444,536,6892.0,512.0
445,273,2100.0,128.0
446,354,4488.0,512.0
447,293,2928.0,256.0
448,246,2132.0,128.0
449,177,1816.0,128.0
450,233,2016.0,256.0
451,482,5368.0,512.0
452,274,2816.0,256.0
453,128,1316.0,128.0
454,515,4720.0,512.0
455,256,2860.0,256.0
456,267,3096.0,256.0
457,172,844.0,64.0
458,444,3284.0,256.0
459,416,5328.0,512.0
460,90,700.0,64.0
461,316,3344.0,256.0
462,351,5024.0,512.0
463,452,5576.0,512.0
464,215,1520.0,128.0
465,378,5112.0,512.0
466,365,3072.0,256.0
467,272,2856.0,256.0
468,408,6264.0,512.0
469,204,1384.0,128.0
470,199,1604.0,128.0
471,385,4860.0,512.0
472,353,3620.0,256.0
473,177,1332.0,128.0
474,274,3336.0,256.0
475,430,6440.0,512.0
476,254,3116.0,256.0
477,356,5356.0,512.0
478,141,1396.0,128.0
479,333,3040.0,256.0
480,440,5432.0,512.0
481,317,2028.0,128.0
482,459,5248.0,512.0
483,527,5936.0,512.0
484,316,3088.0,256.0
485,452,6460.0,512.0
486,421,4536.0,512.0
487,357,3924.0,256.0
488,559,6456.0,512.0
489,277,1824.0,128.0
490,226,2800.0,256.0
491,210,1280.0,128.0
492,283,2824.0,256.0
493,485,5204.0,512.0
494,263,2732.0,256.0
495,237,2528.0,256.0
496,245,2884.0,256.0
497,419,4816.0,512.0
498,258,3204.0,256.0
499,263,3076.0,256.0
500,441,5440.0,512.0
501,374,5268.0,512.0
502,524,6132.0,512.0
503,178,1420.0,128.0
504,339,3168.0,256.0
505,299,3128.0,256.0
506,308,2392.0,256.0
507,490,3296.0,256.0
508,581,7080.0,512.0
509,294,3232.0,256.0
510,244,2016.0,128.0
511,294,2528.0,256.0
512,601,6916.0,512.0
513,372,4984.0,512.0
514,181,2304.0,256.0
515,168,1496.0,128.0
516,301,3244.0,256.0
517,181,2012.0,128.0
518,199,1780.0,128.0
519,363,5180.0,512.0
520,476,6408.0,512.0
521,263,3036.0,256.0
522,589,6896.0,512.0
523,142,1040.0,128.0
524,320,3116.0,256.0
525,333,3128.0,256.0
526,492,6724.0,512.0
527,193,1608.0,128.0
528,288,3036.0,256.0
529,250,1296.0,128.0
530,340,3576.0,256.0
531,385,3100.0,256.0
532,321,2996.0,256.0
533,190,1536.0,128.0
534,677,7012.0,512.0
535,279,3020.0,256.0
536,362,3320.0,256.0
537,256,3000.0,256.0
538,444,6644.0,512.0
539,304,3116.0,256.0
540,344,3084.0,256.0
541,169,1628.0,128.0
542,362,4764.0,256.0
543,287,3040.0,256.0
544,310,3552.0,256.0
545,335,3404.0,256.0
546,376,3648.0,256.0
547,526,6212.0,512.0
548,638,5176.0,512.0
549,138,1304.0,128.0
550,334,3296.0,256.0
551,435,3200.0,256.0
552,282,2664.0,256.0
553,326,3312.0,256.0
554,292,3160.0,256.0
555,200,1336.0,128.0
556,98,728.0,64.0
557,269,2576.0,256.0
558,278,3388.0,256.0
559,162,1348.0,128.0
560,286,3108.0,256.0
561,340,4640.0,512.0
562,332,3560.0,256.0
563,280,3136.0,256.0
564,640,6784.0,512.0
565,153,1584.0,128.0
566,465,6152.0,512.0
567,349,3708.0,256.0
568,91,640.0,64.0
569,196,1396.0,128.0
570,244,2640.0,256.0
571,297,3084.0,256.0
572,221,2612.0,256.0
573,388,3200.0,256.0
574,527,6956.0,512.0
575,189,2252.0,256.0
576,351,5136.0,512.0
577,436,5280.0,512.0
578,140,1312.0,128.0
579,348,3032.0,256.0
580,430,5056.0,512.0
581,302,2776.0,256.0
582,203,1296.0,128.0
583,325,3272.0,256.0
584,147,1364.0,128.0
585,210,2764.0,256.0
586,186,1544.0,128.0
587,587,6660.0,512.0
588,457,6228.0,512.0
589,449,5396.0,512.0
590,391,4764.0,256.0
591,537,4224.0,256.0
592,350,3148.0,256.0
593,213,2736.0,256.0
594,430,5284.0,512.0
595,241,2020.0,128.0
596,331,3360.0,256.0
597,296,3056.0,256.0
598,193,1436.0,128.0
599,377,5264.0,512.0
600,329,3108.0,256.0
601,447,3080.0,256.0
602,251,2968.0,256.0
603,288,3152.0,256.0
604,130,1336.0,128.0
605,141,1388.0,128.0
606,280,3180.0,256.0
607,258,2700.0,256.0
608,403,4924.0,512.0
609,589,6748.0,512.0
610,562,6512.0,512.0
611,192,1668.0,128.0
612,492,3716.0,256.0
613,480,5268.0,512.0
614,240,2416.0,256.0
615,588,4792.0,256.0
616,386,2972.0,256.0
617,136,1316.0,128.0
618,287,3100.0,256.0
619,317,3480.0,256.0
620,377,3384.0,256.0
621,234,1576.0,128.0
622,267,3048.0,256.0
623,602,5400.0,512.0
624,374,5236.0,512.0
625,428,5288.0,512.0
626,270,3332.0,256.0
627,602,7008.0,512.0
628,241,2992.0,256.0
629,247,3072.0,256.0
630,493,4868.0,512.0
631,596,6484.0,512.0
632,119,1100.0,128.0
633,569,7236.0,512.0
634,242,1568.0,128.0
635,201,2096.0,128.0
636,282,2916.0,256.0
637,394,4424.0,256.0
638,195,2316.0,256.0
639,294,3288.0,256.0
640,517,5528.0,512.0
641,358,3088.0,256.0
642,364,3204.0,256.0
643,108,1032.0,128.0
644,350,3108.0,256.0
645,352,3392.0,256.0
646,163,1288.0,128.0
647,335,3316.0,256.0
648,498,6708.0,512.0
649,436,6208.0,512.0
650,431,5580.0,512.0
651,595,5404.0,512.0
652,457,2976.0,256.0
653,454,5380.0,512.0
654,388,3352.0,256.0
655,376,5132.0,512.0
656,515,5280.0,512.0
657,328,3652.0,256.0
658,334,3144.0,256.0
659,318,2700.0,256.0
660,362,5212.0,512.0
661,607,6192.0,512.0
662,434,5232.0,512.0
663,248,2980.0,256.0
664,672,7568.0,512.0
665,360,5204.0,512.0
666,315,3008.0,256.0
667,242,2748.0,256.0
668,306,3048.0,256.0
669,648,6912.0,512.0
670,207,2684.0,256.0
671,243,2980.0,256.0
672,303,3668.0,256.0
673,225,2260.0,256.0
674,452,6176.0,512.0
675,267,2712.0,256.0
676,307,3400.0,256.0
677,442,5216.0,512.0
678,223,2108.0,256.0
679,204,2260.0,256.0
680,337,3188.0,256.0
681,229,2828.0,256.0
682,286,3260.0,256.0
683,213,2280.0,256.0
684,408,4748.0,512.0
685,316,3024.0,256.0
686,621,7136.0,512.0
687,397,3300.0,256.0
688,273,3380.0,256.0
689,279,3312.0,256.0
690,494,5064.0,512.0
691,298,3028.0,256.0
692,327,3004.0,256.0
693,313,3060.0,256.0
694,432,5248.0,512.0
695,240,2960.0,256.0
696,286,3060.0,256.0
697,522,5288.0,512.0
698,268,2028.0,128.0
699,154,1288.0,128.0
700,362,2912.0,256.0
701,428,6132.0,512.0
702,151,1400.0,128.0
703,326,3132.0,256.0
704,283,3144.0,256.0
705,283,3184.0,256.0
706,235,2420.0,256.0
707,263,3048.0,256.0
708,365,2908.0,256.0
709,320,3456.0,256.0
710,136,1092.0,128.0
711,494,5488.0,512.0
712,363,3088.0,256.0
713,283,2556.0,256.0
714,240,2736.0,256.0
715,246,2772.0,256.0
716,562,6564.0,512.0
717,359,3756.0,256.0
718,240,2996.0,256.0
719,204,2540.0,256.0
720,432,3708.0,256.0
721,406,3208.0,256.0
722,365,3044.0,256.0
723,399,5156.0,512.0
724,224,2084.0,128.0
725,417,5368.0,512.0
726,257,3044.0,256.0
727,440,5176.0,512.0
728,228,2044.0,128.0
729,241,2996.0,256.0
730,463,5200.0,512.0
731,298,4412.0,512.0
732,351,2984.0,256.0
733,309,3388.0,256.0
734,226,2356.0,256.0
735,345,3280.0,256.0
736,482,6280.0,512.0
737,401,4648.0,512.0
738,608,6080.0,512.0
739,488,5364.0,512.0
740,124,1268.0,128.0
741,437,5996.0,512.0
742,418,3020.0,256.0
743,559,7104.0,512.0
744,258,3036.0,256.0
745,370,5276.0,512.0
746,574,6140.0,512.0
747,247,1704.0,128.0
748,357,3496.0,256.0
749,324,3224.0,256.0
750,576,6736.0,512.0
751,82,640.0,64.0
752,273,3116.0,256.0
753,376,4920.0,256.0
754,350,3176.0,256.0
755,319,3140.0,256.0
756,335,4968.0,512.0
757,375,4868.0,512.0
758,446,5224.0,512.0
759,166,1348.0,128.0
760,368,4624.0,512.0
761,470,5952.0,512.0
762,293,3604.0,256.0
763,237,2316.0,256.0
764,226,2320.0,256.0
765,449,5084.0,512.0
766,523,6640.0,512.0
767,232,3020.0,256.0
768,345,3760.0,256.0
769,198,1728.0,128.0
770,357,5080.0,512.0
771,200,2356.0,256.0
772,229,2288.0,256.0
773,244,1956.0,128.0
774,510,6868.0,512.0
775,279,3472.0,256.0
776,508,6904.0,512.0
777,240,1408.0,128.0
778,423,3168.0,256.0
779,232,2280.0,256.0
780,251,2864.0,256.0
781,127,1176.0,128.0
782,411,5220.0,512.0
783,511,6160.0,512.0
784,339,1592.0,128.0
785,251,3012.0,256.0
786,188,2380.0,256.0
787,260,3000.0,256.0
788,522,6600.0,512.0
789,270,3004.0,256.0
790,713,7324.0,512.0
791,961,10424.0,1024.0
792,256,2776.0,256.0
793,359,5224.0,512.0
794,298,3024.0,256.0
795,265,1936.0,128.0
796,372,5032.0,512.0
797,321,3092.0,256.0
798,244,1344.0,128.0
799,368,3064.0,256.0
800,289,3556.0,256.0
801,175,1348.0,128.0
802,263,3136.0,256.0
803,227,2240.0,256.0
804,419,5416.0,512.0
805,633,6820.0,512.0
806,238,2904.0,256.0
807,502,5956.0,512.0
808,103,660.0,64.0
809,329,3400.0,256.0
810,434,5364.0,512.0
811,260,2980.0,256.0
812,156,1436.0,128.0
813,513,6320.0,512.0
814,239,2112.0,256.0
815,540,6440.0,512.0
816,136,1360.0,128.0
817,327,2876.0,256.0
818,335,3248.0,256.0
819,440,6328.0,512.0
820,378,3696.0,256.0
821,410,3296.0,256.0
822,240,2984.0,256.0
823,280,3016.0,256.0
824,484,6764.0,512.0
825,267,3072.0,256.0
826,271,2520.0,256.0
827,374,3800.0,256.0
828,275,3004.0,256.0
829,182,2336.0,256.0
830,227,2276.0,128.0
831,382,5312.0,512.0
832,350,2964.0,256.0
833,320,3052.0,256.0
834,501,3060.0,256.0
835,341,2884.0,256.0
836,339,2932.0,256.0
837,225,2060.0,256.0
838,318,2028.0,128.0
839,313,3064.0,256.0
840,644,6588.0,512.0
841,425,5300.0,512.0
842,161,1424.0,128.0
843,264,3084.0,256.0
844,425,5212.0,512.0
845,505,5504.0,512.0
846,176,1548.0,128.0
847,147,1352.0,128.0
848,303,3108.0,256.0
849,424,2632.0,256.0
850,219,2348.0,256.0
851,282,2852.0,256.0
852,258,2704.0,256.0
853,538,6832.0,512.0
854,204,1644.0,128.0
855,491,6856.0,512.0
856,285,3108.0,256.0
857,723,6032.0,512.0
858,390,5260.0,512.0
859,194,1688.0,128.0
860,282,3072.0,256.0
861,485,6056.0,512.0
862,328,3204.0,256.0
863,295,2684.0,256.0
864,348,2964.0,256.0
865,267,2972.0,256.0
866,334,3060.0,256.0
867,593,6580.0,512.0
868,255,3068.0,256.0
869,361,5064.0,512.0
870,237,3008.0,256.0
871,341,3100.0,256.0
872,247,2972.0,256.0
873,349,4896.0,512.0
874,458,4324.0,256.0
875,382,5244.0,512.0
876,388,5284.0,512.0
877,309,3216.0,256.0
878,228,2368.0,256.0
879,597,6924.0,512.0
880,291,3116.0,256.0
881,308,2992.0,256.0
882,257,2540.0,256.0
883,287,2800.0,256.0
884,322,4624.0,512.0
885,415,5960.0,512.0
886,444,5536.0,512.0
887,455,3264.0,256.0
888,458,5212.0,512.0
889,277,2928.0,256.0
890,252,1740.0,128.0
891,499,3396.0,256.0
892,432,5776.0,512.0
893,161,1432.0,128.0
894,714,6780.0,512.0
895,478,6100.0,512.0
896,176,1432.0,128.0
897,764,6884.0,512.0
898,464,3744.0,256.0
899,287,2980.0,256.0
900,310,3084.0,256.0
901,377,4596.0,256.0
902,604,6676.0,512.0
903,307,3020.0,256.0
904,452,5460.0,512.0
905,195,2376.0,256.0
906,338,3424.0,256.0
907,319,2796.0,256.0
908,246,2872.0,256.0
909,295,2424.0,256.0
910,393,3068.0,256.0
911,322,2840.0,256.0
912,157,1276.0,128.0
913,170,1212.0,128.0
914,250,2704.0,256.0
915,442,6436.0,512.0
916,306,3208.0,256.0
917,625,6212.0,512.0
918,168,1296.0,128.0
919,263,2552.0,256.0
920,393,3904.0,256.0
921,381,4876.0,512.0
922,564,6516.0,512.0
923,188,1648.0,128.0
924,204,2364.0,256.0
925,342,3168.0,256.0
926,337,4820.0,512.0
927,348,4656.0,512.0
928,197,2284.0,256.0
929,188,1352.0,128.0
930,591,6844.0,512.0
931,257,2776.0,256.0
932,215,2240.0,256.0
933,419,6208.0,512.0
934,299,2956.0,256.0
935,157,1936.0,256.0
936,498,6780.0,512.0
937,440,3328.0,256.0
938,404,3024.0,256.0
939,177,1380.0,128.0
940,412,5572.0,512.0
941,395,5412.0,512.0
942,642,6296.0,512.0
943,315,2904.0,256.0
944,197,2284.0,256.0
945,343,4332.0,512.0
946,603,6952.0,512.0
947,312,2984.0,256.0
948,200,1400.0,128.0
949,646,5532.0,512.0
950,270,3108.0,256.0
951,223,2516.0,256.0
952,276,2904.0,256.0
953,1004,14032.0,1024.0
954,193,1308.0,128.0
955,303,3700.0,256.0
956,224,2288.0,256.0
957,279,1956.0,128.0
958,124,1172.0,128.0
959,916,6536.0,512.0
960,541,6532.0,512.0
961,347,2424.0,256.0
962,119,716.0,64.0
963,364,4696.0,512.0
964,523,5444.0,512.0
965,332,3112.0,256.0
966,224,2472.0,256.0
967,560,6756.0,512.0
968,761,10196.0,1024.0
969,253,3100.0,256.0
970,208,1976.0,128.0
971,217,2332.0,256.0
972,219,1596.0,128.0
973,432,3252.0,256.0
974,225,2304.0,256.0
975,342,3244.0,256.0
976,488,6524.0,512.0
977,423,3172.0,256.0
978,325,3252.0,256.0
979,408,5304.0,512.0
980,339,3460.0,256.0
981,198,1448.0,128.0
982,637,4844.0,256.0
983,342,2980.0,256.0
984,235,2240.0,256.0
985,301,2112.0,128.0
986,281,3100.0,256.0
987,549,6968.0,512.0
988,766,6564.0,512.0
989,479,5548.0,512.0
990,162,1640.0,128.0
991,551,6460.0,512.0
992,623,5088.0,512.0
993,309,3276.0,256.0
994,405,5456.0,512.0
995,375,3056.0,256.0
996,367,4992.0,512.0
997,582,6912.0,512.0
998,424,5184.0,512.0
999,418,4508.0,512.0
1000,232,2336.0,256.0
1001,429,5584.0,512.0
1002,318,3720.0,256.0
1003,177,1260.0,128.0
1004,301,3080.0,256.0
1005,357,3024.0,256.0
1006,651,4572.0,512.0
1007,338,3096.0,256.0
1008,403,5356.0,512.0
1009,678,8320.0,512.0
1010,311,1944.0,128.0
1011,205,1424.0,128.0
1012,539,5864.0,512.0
1013,387,4544.0,512.0
1014,453,6196.0,512.0
1015,180,1512.0,128.0
1016,409,5260.0,512.0
1017,560,5404.0,512.0
1018,291,2564.0,256.0
1019,344,3240.0,256.0
1020,385,5364.0,512.0
1021,400,5212.0,512.0
1022,388,4552.0,512.0
1023,286,3108.0,256.0
1024,230,2016.0,128.0
1025,342,3192.0,256.0
1026,269,3380.0,256.0
1027,315,3224.0,256.0
1028,238,2712.0,256.0
1029,346,4948.0,512.0
1030,618,6912.0,512.0
1031,96,564.0,64.0
1032,285,3064.0,256.0
1033,981,6092.0,512.0
1034,681,6608.0,512.0
1035,182,2012.0,256.0
1036,324,4084.0,256.0
1037,429,5444.0,512.0
1038,492,5516.0,512.0
1039,332,3036.0,256.0
1040,418,3160.0,256.0
1041,514,6888.0,512.0
1042,554,6304.0,512.0
1043,138,1288.0,128.0
1044,192,1548.0,128.0
1045,397,4600.0,512.0
1046,542,6532.0,512.0
1047,237,3100.0,256.0
1048,131,1284.0,128.0
1049,393,5324.0,512.0
1050,427,4864.0,512.0
1051,191,2320.0,256.0
1052,430,3152.0,256.0
1053,174,1484.0,128.0
1054,459,5368.0,512.0
1055,149,1296.0,128.0
1056,196,1908.0,128.0
1057,399,5132.0,512.0
1058,224,2952.0,256.0
1059,355,4948.0,512.0
1060,246,3064.0,256.0
1061,96,832.0,64.0
1062,357,3872.0,256.0
1063,475,6528.0,512.0
1064,261,2876.0,256.0
1065,723,6672.0,512.0
1066,364,2996.0,256.0
1067,576,6068.0,512.0
1068,293,3092.0,256.0
1069,272,1972.0,128.0
1070,983,10244.0,1024.0
1071,238,2020.0,256.0
1072,293,3108.0,256.0
1073,539,6112.0,512.0
